student_id,department,year,gender,attendance_percentage,classes_missed,mood_score,stress_score,sleep_hours,energy_level,gpa,assignments_pending,exam_days_left,study_hours,internal_marks,lab_performance,counselor_sentiment,counselor_visits,extracurricular_hours,financial_stress,social_support,risk_level
10527,ECE,3,Female,71,34,1,2,7.3,8,5.61,2,43,4.3,69,80,Positive,0,0.8,5,3,Medium
10528,ME,2,Male,47,23,1,9,4.3,9,7.75,2,10,0.4,76,41,Neutral,7,1.8,4,4,High
10529,CE,3,Male,93,7,2,7,8.1,1,5.79,6,25,3.4,51,74,Neutral,0,11.9,3,5,Medium
10530,CSE,1,Female,95,0,7,8,8.8,1,7.86,8,56,9.3,47,48,Neutral,7,4.2,3,4,Low
10531,IT,1,Female,55,39,10,10,7.6,2,8.89,8,50,7.4,68,68,Neutral,5,1.6,1,2,Medium
10532,IT,3,Male,66,12,4,10,6.7,4,8.72,2,26,7.4,91,80,Negative,5,6.4,5,1,High
10533,CE,1,Male,58,3,8,6,6.6,4,9.39,1,21,9.5,80,79,Neutral,0,3.9,1,2,Low
10534,CE,4,Male,70,7,5,10,4.6,4,8.02,3,35,9.5,68,45,Neutral,6,6.8,4,2,Medium
10535,ME,4,Male,100,20,6,2,7.3,8,5.05,1,29,1.1,63,50,Neutral,6,6.1,5,2,Medium
10536,CSE,2,Male,94,40,9,2,5.9,10,5.14,10,50,0.9,41,98,Positive,5,7.8,5,2,Medium
10537,EEE,1,Male,59,35,2,6,5.2,8,9.86,2,38,1.8,47,94,Neutral,3,8.7,1,2,Medium
10538,CSE,1,Female,56,1,3,6,4.1,5,7.54,5,57,5.2,49,86,Neutral,2,9.7,1,5,Medium
10539,IT,2,Male,40,3,2,10,5.5,5,7.09,9,53,1.9,74,75,Positive,3,6.4,4,1,High
10540,ME,1,Female,93,37,4,9,6.5,3,6.58,8,10,2.1,54,44,Negative,6,3.7,1,1,Medium
10541,CE,3,Male,65,24,3,2,3.1,10,9.65,7,31,2.0,69,73,Negative,7,4.5,3,4,High
10542,CSE,3,Male,94,17,8,8,3.1,9,8.69,1,53,9.9,63,82,Positive,1,5.2,4,4,Medium
10543,CSE,2,Female,58,13,9,8,6.2,1,6.99,2,32,9.3,63,99,Negative,0,3.7,2,3,Medium
10544,CSE,1,Male,79,32,10,9,8.1,6,9.28,9,57,2.5,62,85,Neutral,2,10.2,5,2,Medium
10545,ME,2,Female,98,0,8,5,4.9,9,9.42,0,11,4.2,43,87,Neutral,0,2.0,4,2,Low
10546,ECE,3,Male,61,20,5,10,5.2,6,7.84,1,45,1.8,85,79,Positive,2,1.2,4,3,Medium
10547,CE,3,Male,52,10,7,2,4.2,5,6.59,5,51,5.2,42,62,Positive,4,0.5,4,4,Medium
10548,ECE,4,Male,81,39,7,7,7.0,3,6.67,6,30,9.1,60,45,Positive,1,9.2,3,4,Low
10549,ME,2,Male,76,24,7,8,8.9,6,8.98,2,5,8.6,94,62,Positive,3,10.9,1,3,Low
10550,CE,2,Male,72,5,9,4,5.4,3,6.24,4,19,4.9,87,79,Negative,5,6.6,2,4,Medium
10551,ECE,4,Male,67,4,1,10,4.7,10,8.66,0,8,6.8,54,97,Negative,5,10.2,2,4,High
10552,CSE,4,Male,68,29,5,8,7.9,8,9.28,5,25,0.5,89,94,Negative,1,11.2,4,5,Medium
10553,CSE,1,Male,41,40,6,7,8.5,7,8.72,4,10,10.0,40,80,Positive,6,2.0,3,3,Low
10554,CSE,1,Male,78,19,3,9,7.0,8,7.62,8,20,8.5,70,75,Neutral,3,10.8,2,1,Medium
10555,IT,3,Female,94,21,6,8,9.0,1,5.52,10,42,0.5,49,50,Positive,6,10.3,2,2,Medium
10556,EEE,1,Male,100,10,10,5,7.7,7,5.87,6,14,6.6,40,85,Neutral,5,7.8,1,5,Low
10557,ME,2,Female,52,31,8,1,5.8,1,8.23,5,54,9.5,61,46,Neutral,6,11.1,4,2,Medium
10558,ECE,4,Male,52,1,10,7,5.4,10,6.36,8,18,0.8,56,66,Negative,4,6.1,4,2,High
10559,EEE,4,Female,99,37,1,2,8.0,10,5.67,5,4,0.7,70,77,Negative,2,0.7,1,4,Medium
10560,ECE,3,Female,63,6,6,2,7.8,10,5.37,6,20,8.4,47,44,Positive,6,8.5,2,5,Medium
10561,EEE,1,Female,97,27,7,5,6.1,1,7.42,6,10,7.6,56,96,Neutral,8,3.4,2,5,Low
10562,CE,1,Female,86,21,6,1,6.5,5,5.47,8,4,8.0,98,41,Negative,2,10.4,4,3,Medium
10563,ECE,2,Female,55,23,8,1,4.5,1,9.66,8,5,8.9,59,78,Negative,6,0.6,3,2,Medium
10564,ECE,4,Female,50,2,3,10,8.6,9,8.1,3,58,0.3,89,94,Negative,0,6.0,5,2,High
10565,ECE,2,Male,47,9,10,10,7.5,4,9.19,6,58,4.0,63,48,Positive,4,6.9,2,3,Medium
10566,ECE,3,Male,75,0,1,6,7.3,3,9.57,6,2,0.9,40,98,Neutral,4,2.7,4,3,Medium
10567,ECE,3,Male,97,30,5,9,6.5,2,5.75,10,31,1.4,40,45,Negative,0,3.5,1,3,Medium
10568,CE,1,Female,66,13,1,7,7.9,7,7.68,4,18,0.4,74,87,Neutral,0,7.2,2,3,Medium
10569,EEE,1,Female,54,29,4,6,6.3,9,7.15,8,47,3.1,66,93,Positive,5,3.8,3,5,Low
10570,ME,4,Male,99,0,4,3,8.2,10,7.01,0,15,7.9,59,96,Negative,5,7.4,4,5,Low
10571,IT,3,Male,63,28,5,3,6.9,8,7.74,10,44,1.9,82,47,Neutral,3,0.5,4,1,Medium
10572,ME,4,Male,76,0,3,9,7.5,2,8.96,1,54,9.8,69,82,Neutral,2,10.8,2,5,Medium
10573,ECE,3,Female,53,38,5,4,6.3,8,5.95,9,14,4.0,48,41,Neutral,8,3.7,4,2,Medium
10574,CSE,2,Female,75,12,1,2,7.8,8,9.34,4,54,6.5,94,72,Neutral,1,11.7,5,4,Low
10575,EEE,1,Female,99,29,2,5,9.0,4,7.58,7,33,0.0,66,91,Positive,1,3.8,3,2,Medium
10576,CE,4,Male,59,9,7,6,6.6,9,5.91,10,32,7.8,73,40,Negative,3,6.6,5,1,High
10577,ME,2,Female,40,30,9,5,7.0,7,6.1,1,16,6.1,96,79,Neutral,0,2.6,4,3,Medium
10578,ME,3,Male,88,10,7,7,3.1,4,9.97,10,17,8.2,98,99,Neutral,7,1.6,5,3,Low
10579,ME,4,Male,90,8,3,4,5.9,7,5.82,4,37,1.5,52,75,Negative,6,5.5,5,5,Medium
10580,CSE,2,Female,67,33,8,2,8.7,6,7.96,7,44,1.5,71,55,Negative,6,11.9,5,2,Medium
10581,ME,3,Female,93,40,10,3,5.5,3,8.54,5,0,8.3,43,80,Positive,3,7.0,3,1,Low
10582,ECE,2,Male,80,26,4,2,8.2,6,7.38,9,17,2.7,55,73,Negative,8,5.5,2,5,Low
10583,CE,1,Male,91,16,4,4,7.4,7,9.86,8,34,0.8,43,62,Positive,7,5.0,2,1,Low
10584,IT,4,Female,62,36,4,9,4.8,4,9.47,9,58,1.4,46,87,Negative,3,8.9,5,1,High
10585,ECE,3,Male,85,0,7,2,4.2,6,5.72,0,39,1.8,66,73,Negative,1,5.3,5,3,Medium
10586,ME,4,Female,45,30,2,6,5.6,9,7.23,5,45,9.0,68,51,Neutral,4,1.9,1,4,Medium
10587,CE,2,Female,87,24,9,3,4.4,8,8.26,10,46,2.1,59,58,Neutral,1,9.3,2,3,Low
10588,IT,3,Male,79,37,2,6,3.6,1,9.62,2,42,5.6,64,100,Neutral,6,6.2,5,2,Medium
10589,CE,1,Male,95,14,9,2,4.2,4,9.2,10,17,8.9,61,99,Neutral,5,6.2,3,5,Low
10590,IT,3,Male,90,27,3,4,5.0,2,6.5,3,54,1.0,80,100,Negative,3,9.9,4,1,Medium
10591,CSE,2,Male,84,21,8,5,6.2,10,7.96,0,46,6.1,78,72,Negative,5,7.8,5,3,Low
10592,ME,4,Female,84,21,6,5,6.7,8,6.03,2,30,6.7,91,57,Positive,6,9.9,3,3,Low
10593,ME,2,Male,46,23,1,7,4.7,6,7.19,3,20,4.6,70,80,Positive,1,6.5,1,5,Medium
10594,CE,3,Male,67,2,3,1,8.9,9,9.4,8,11,7.7,66,76,Negative,7,10.1,2,4,Medium
10595,ME,1,Female,56,17,7,9,5.9,10,5.94,10,29,3.0,71,70,Neutral,2,9.4,1,3,Medium
10596,IT,4,Male,43,35,5,6,3.8,1,9.47,2,38,7.3,82,67,Positive,8,6.7,2,2,Medium
10597,IT,3,Female,96,9,7,9,8.7,1,8.29,6,47,7.7,69,69,Positive,0,0.7,1,1,Medium
10598,CSE,2,Male,62,17,10,6,6.0,2,6.17,4,48,4.3,49,71,Negative,8,10.0,5,1,High
10599,CSE,4,Female,70,1,8,7,4.6,10,8.51,7,10,9.7,55,54,Negative,0,0.6,2,1,Medium
10600,ME,1,Female,69,14,3,4,8.0,1,9.84,0,30,9.0,69,45,Neutral,1,9.6,4,5,Medium
10601,EEE,3,Female,89,9,2,8,3.9,4,5.12,2,18,4.9,54,72,Negative,2,0.3,2,1,High
10602,ECE,4,Male,59,2,9,5,4.6,9,8.77,7,0,5.8,89,86,Negative,1,6.4,3,1,Medium
10603,ECE,2,Male,80,9,4,3,8.2,7,8.51,2,7,1.8,52,77,Neutral,1,8.7,4,1,Low
10604,CSE,3,Female,43,37,1,7,6.2,2,8.16,8,43,7.7,88,93,Positive,7,5.1,2,2,Medium
10605,CE,1,Male,67,23,9,10,6.1,8,9.23,7,56,2.6,67,72,Negative,2,7.5,4,4,High
10606,IT,2,Female,55,39,8,6,3.0,4,7.89,9,48,7.2,65,93,Positive,6,9.0,1,2,Medium
10607,CE,2,Female,94,6,1,4,3.7,6,7.04,2,21,7.7,67,56,Negative,7,8.6,4,2,Medium
10608,CE,2,Male,55,23,7,10,8.8,10,9.27,3,2,6.7,88,99,Negative,2,7.7,2,4,Medium
10609,CE,3,Female,51,14,5,9,7.9,7,7.7,9,34,1.1,41,42,Positive,1,6.8,1,5,Medium
10610,IT,4,Male,45,21,7,5,5.4,9,8.61,3,54,2.6,77,40,Positive,5,9.8,5,1,Medium
10611,CE,2,Male,54,27,8,3,4.7,2,8.17,4,54,1.5,78,90,Negative,1,7.2,1,5,Medium
10612,IT,4,Male,69,36,4,6,4.6,9,8.42,6,60,3.3,83,77,Negative,4,11.0,2,5,Medium
10613,CE,3,Female,60,32,3,3,3.4,2,6.41,8,57,1.4,59,69,Positive,0,4.5,4,1,High
10614,IT,2,Male,48,14,10,10,3.4,1,9.14,8,8,9.7,65,54,Negative,0,6.7,5,4,High
10615,ME,2,Male,49,17,9,6,3.8,3,7.98,2,45,8.5,71,89,Negative,5,5.2,4,3,Medium
10616,IT,4,Female,70,34,7,2,4.0,5,8.35,6,42,2.5,98,96,Positive,7,9.0,3,4,Low
10617,EEE,1,Male,53,5,3,5,8.0,4,8.39,2,56,6.5,44,96,Neutral,0,12.0,2,3,Medium
10618,ME,4,Male,48,17,2,5,3.9,1,9.86,2,29,3.4,98,74,Positive,7,4.2,1,1,Medium
10619,CSE,1,Female,50,2,6,10,6.5,2,7.61,9,49,6.6,100,74,Positive,3,6.3,4,5,Medium
10620,EEE,1,Male,88,1,7,1,8.3,4,9.48,6,55,9.0,59,64,Positive,7,1.4,5,5,Low
10621,EEE,3,Male,88,7,2,6,5.6,2,7.91,2,4,5.0,91,72,Neutral,5,11.9,2,5,Low
10622,ECE,4,Male,54,14,8,7,4.3,2,9.21,7,4,5.8,83,84,Neutral,1,1.3,3,2,Medium
10623,ECE,1,Male,82,9,9,3,4.7,6,7.94,1,52,1.4,64,60,Positive,8,11.2,3,5,Low
10624,CE,4,Female,67,30,6,6,3.4,9,5.33,0,50,8.0,91,62,Negative,7,11.4,2,5,Medium
10625,EEE,1,Female,100,28,7,5,5.0,4,9.76,6,53,6.5,86,71,Neutral,7,10.0,2,3,Low
10626,IT,2,Male,66,21,2,10,4.7,7,8.94,3,14,2.1,90,81,Negative,7,2.0,3,3,High
10627,ME,4,Female,98,9,3,7,3.8,2,5.76,9,5,7.7,44,44,Positive,6,11.9,4,3,Medium
10628,ME,1,Male,62,32,3,4,5.6,9,9.13,2,7,8.8,56,70,Positive,6,4.0,2,2,Medium
10629,IT,1,Male,84,23,10,6,8.0,4,5.25,7,59,8.9,59,65,Negative,1,10.3,3,2,Medium
10630,ECE,3,Male,66,24,4,9,4.8,8,5.39,6,21,5.2,96,85,Positive,8,1.6,5,5,High
10631,EEE,1,Female,88,19,1,7,3.8,2,9.63,3,40,7.4,47,97,Neutral,3,7.8,3,1,Medium
10632,ECE,2,Male,79,15,1,9,4.7,8,5.27,4,37,8.9,69,85,Neutral,8,7.4,5,2,High
10633,ME,3,Male,51,38,8,4,6.8,3,9.0,1,27,4.4,84,65,Neutral,6,9.0,2,5,Low
10634,CE,2,Male,74,25,6,9,3.4,3,7.82,1,28,8.4,62,67,Positive,3,11.1,4,3,Medium
10635,IT,1,Male,67,31,4,3,4.5,9,8.22,4,47,2.4,66,81,Negative,3,8.1,2,4,Medium
10636,ECE,4,Male,90,27,1,7,3.1,5,8.45,9,39,3.6,65,85,Neutral,1,2.0,2,4,Medium
10637,CE,1,Female,42,23,3,4,5.8,7,5.21,4,9,9.5,65,70,Positive,4,5.6,5,2,High
10638,CE,4,Male,75,38,3,6,6.3,4,7.29,7,41,7.3,86,69,Positive,0,7.3,5,2,Medium
10639,IT,3,Female,74,17,1,3,4.9,10,6.75,1,25,1.6,100,77,Neutral,2,1.1,1,5,Low
10640,ME,3,Female,69,37,3,10,7.3,6,5.36,0,36,1.2,94,63,Positive,2,9.7,4,3,High
10641,CE,2,Female,59,25,6,5,7.5,7,6.72,8,16,8.7,50,67,Neutral,0,9.4,1,4,Low
10642,IT,1,Male,78,27,3,3,5.0,3,8.17,2,46,0.9,97,57,Neutral,0,3.9,5,3,Low
10643,ME,1,Female,73,0,10,5,3.6,5,8.4,7,38,8.7,100,45,Positive,8,8.2,4,4,Low
10644,IT,1,Male,58,20,6,3,5.9,9,9.57,3,27,7.9,83,81,Negative,3,2.6,2,5,Medium
10645,EEE,4,Female,80,3,4,5,4.4,1,9.07,10,20,1.9,46,43,Negative,7,10.0,1,5,Medium
10646,CE,3,Female,62,12,10,6,5.5,6,6.84,9,35,1.3,71,79,Negative,4,5.7,3,4,Medium
10647,EEE,2,Male,98,22,1,1,7.1,5,8.52,5,44,1.9,85,86,Positive,7,2.4,4,1,Medium
10648,EEE,4,Female,81,17,6,5,7.8,7,9.81,9,12,8.9,60,80,Positive,5,8.6,2,5,Low
10649,CSE,1,Female,93,25,4,6,5.5,10,5.23,4,58,1.7,54,70,Neutral,7,11.9,5,1,Medium
10650,ECE,2,Female,66,37,10,10,8.8,5,7.89,9,50,3.2,84,63,Neutral,7,2.6,4,2,Medium
10651,IT,4,Female,73,3,6,7,6.7,1,9.04,5,56,9.3,80,77,Negative,4,5.1,3,5,Low
10652,IT,1,Male,44,17,10,4,3.1,5,7.65,3,52,7.5,57,87,Neutral,7,6.7,1,1,Medium
10653,ME,4,Male,47,30,6,4,5.5,8,9.52,5,0,9.6,68,68,Neutral,1,7.2,5,2,Medium
10654,ECE,1,Female,40,24,1,5,6.6,4,6.79,0,56,9.8,52,80,Neutral,5,6.2,3,5,Medium
10655,ECE,1,Female,42,2,10,2,5.2,5,5.28,7,46,5.2,80,98,Neutral,5,8.9,3,1,Medium
10656,CE,3,Female,86,27,2,1,7.2,7,5.98,0,32,7.0,76,85,Negative,6,10.4,1,4,Medium
10657,EEE,3,Male,59,28,5,7,4.9,7,7.97,4,11,9.5,73,75,Neutral,6,0.6,2,4,Low
10658,CE,4,Female,53,27,4,6,7.3,7,5.45,1,23,1.3,83,73,Negative,0,2.6,1,3,Medium
10659,EEE,1,Male,73,17,8,8,6.1,4,7.95,9,32,7.4,77,44,Positive,0,11.9,4,3,Medium
10660,ME,2,Male,90,27,8,8,4.2,1,5.79,0,25,1.7,65,55,Positive,0,10.0,2,5,Medium
10661,EEE,3,Male,43,16,2,7,7.7,1,9.94,7,34,0.2,67,97,Neutral,7,0.5,5,3,Medium
10662,IT,4,Female,84,30,3,10,5.0,8,9.93,1,8,8.2,84,65,Positive,1,3.8,2,4,Medium
10663,EEE,3,Male,70,40,3,10,4.1,2,8.88,8,30,4.2,51,81,Neutral,7,10.0,2,2,Medium
10664,ME,2,Female,65,4,10,3,3.3,4,7.09,6,46,6.7,55,66,Negative,8,11.1,4,2,High
10665,ECE,4,Female,63,20,1,9,4.9,6,8.34,9,59,3.0,75,86,Positive,6,9.3,3,1,High
10666,IT,1,Male,41,2,8,2,5.8,3,8.56,5,31,7.5,50,100,Negative,2,11.5,5,1,Medium
10667,ECE,3,Female,86,9,3,2,8.8,2,7.62,7,27,2.8,85,73,Positive,5,9.3,1,2,Medium
10668,CE,2,Male,49,2,10,9,6.4,5,8.89,2,18,4.8,98,63,Neutral,4,1.2,3,2,Medium
10669,CSE,1,Female,80,39,6,2,5.8,8,5.78,8,56,7.1,60,95,Neutral,7,4.3,3,5,Low
10670,EEE,4,Male,57,33,10,3,5.8,9,9.62,6,19,1.2,93,76,Neutral,5,11.7,3,4,Low
10671,ECE,3,Female,50,35,4,9,4.4,9,9.69,3,41,3.4,73,72,Neutral,6,2.9,1,5,Medium
10672,IT,2,Male,73,24,4,5,8.2,10,9.28,4,43,0.6,57,68,Positive,6,7.8,1,4,Low
10673,CSE,1,Female,59,25,3,3,3.5,4,6.35,1,11,8.2,80,80,Neutral,1,0.9,3,3,Medium
10674,EEE,2,Female,96,30,3,8,8.2,1,8.0,9,16,8.7,90,56,Negative,0,2.4,4,4,High
10675,ME,3,Female,58,13,4,3,5.0,5,6.72,8,14,4.4,96,45,Positive,1,0.2,5,5,Medium
10676,EEE,3,Female,40,4,4,6,8.7,8,7.91,8,48,4.7,87,97,Negative,7,11.2,2,4,Medium
10677,CE,4,Female,40,17,1,2,4.5,7,6.73,9,40,9.5,83,96,Neutral,4,10.3,3,4,Medium
10678,ECE,4,Male,49,10,2,6,5.8,10,5.16,0,43,9.0,95,45,Neutral,3,10.4,2,1,Medium
10679,IT,1,Female,93,0,7,2,6.0,3,9.75,1,48,0.9,83,56,Positive,1,1.1,1,4,Low
10680,ECE,4,Male,66,36,7,7,8.8,6,8.44,8,49,2.7,41,78,Positive,6,4.8,2,1,Medium
10681,ECE,2,Female,71,33,6,3,7.5,4,5.67,2,6,9.7,55,85,Neutral,1,1.9,2,4,Low
10682,IT,4,Female,97,31,2,5,4.1,1,8.17,7,9,3.5,79,85,Negative,1,10.0,2,2,Medium
10683,IT,1,Female,81,25,1,5,7.4,5,8.48,4,50,7.3,100,88,Neutral,0,11.3,4,2,Medium
10684,ECE,3,Female,80,21,5,7,5.6,1,9.21,4,31,1.0,59,87,Positive,5,9.7,3,4,Low
10685,CE,1,Female,42,23,3,9,6.1,4,7.06,2,59,9.5,93,70,Positive,4,5.2,3,5,Medium
10686,EEE,1,Male,79,27,1,2,7.9,9,7.48,9,40,6.4,72,80,Positive,0,11.4,5,2,Medium
10687,ECE,1,Male,79,22,10,10,4.5,4,6.97,0,0,9.3,73,81,Negative,4,0.5,2,5,Medium
10688,ME,4,Female,81,7,4,4,8.7,9,7.23,0,49,3.9,91,67,Positive,7,7.0,4,4,Low
10689,EEE,2,Male,98,32,2,1,6.2,9,6.31,5,12,9.9,77,46,Negative,0,6.7,4,3,Medium
10690,EEE,4,Female,83,22,7,1,5.1,1,9.63,5,11,2.7,55,61,Neutral,4,0.4,2,2,Low
10691,ME,4,Male,62,11,8,6,6.7,8,7.16,2,4,8.6,59,65,Negative,2,3.4,1,1,Medium
10692,ECE,2,Female,47,6,9,7,4.8,5,8.43,3,53,0.5,53,59,Positive,7,11.7,1,4,Low
10693,ECE,1,Male,63,39,3,4,7.0,7,7.56,8,12,1.5,76,59,Negative,1,9.7,3,3,Medium
10694,IT,2,Male,60,28,9,10,6.4,3,5.06,3,4,2.4,89,97,Negative,8,6.2,4,2,High
10695,EEE,2,Male,93,21,3,9,3.5,3,6.23,2,48,4.6,72,81,Negative,0,3.5,4,2,High
10696,IT,2,Female,79,8,7,7,8.9,5,9.9,2,3,7.5,99,79,Neutral,7,11.1,5,4,Low
10697,EEE,1,Female,94,32,3,3,8.3,3,6.72,7,20,7.3,45,58,Neutral,6,10.6,5,3,Medium
10698,ME,1,Male,80,35,5,9,6.6,4,9.7,7,12,9.5,56,100,Positive,2,2.5,2,1,Medium
10699,IT,2,Male,53,30,7,4,5.8,10,6.98,8,60,6.4,57,60,Negative,8,8.3,4,5,Medium
10700,ECE,3,Male,59,22,1,2,3.8,10,9.11,1,38,8.1,87,95,Positive,7,4.8,3,4,Medium
10701,ME,4,Male,73,25,8,10,5.5,3,8.09,0,50,6.2,43,52,Negative,5,9.8,2,4,Medium
10702,ECE,4,Male,67,9,5,2,8.7,7,6.93,2,6,9.1,75,89,Neutral,6,7.6,4,1,Medium
10703,ME,2,Male,50,21,7,9,7.6,5,8.46,9,41,8.0,71,82,Negative,7,4.2,5,3,High
10704,IT,4,Female,59,4,4,10,8.1,7,8.57,1,27,8.2,71,52,Neutral,3,7.9,1,2,Medium
10705,CSE,3,Male,51,16,3,8,4.6,8,6.86,8,53,6.1,73,80,Negative,4,11.5,2,3,High
10706,CSE,3,Male,82,30,5,6,7.4,7,5.59,7,32,4.9,49,69,Negative,4,6.1,3,4,Medium
10707,CE,2,Female,44,35,9,6,4.6,2,6.37,5,29,4.8,92,57,Neutral,6,10.0,5,1,Medium
10708,CSE,3,Female,96,29,2,4,6.6,8,5.08,8,17,2.2,81,50,Positive,1,1.0,2,4,Medium
10709,CE,3,Male,59,3,6,9,8.2,9,5.37,7,19,2.7,61,59,Neutral,2,11.9,2,3,Medium
10710,CE,4,Female,74,33,1,7,7.5,1,9.32,6,41,2.4,94,45,Positive,1,6.6,2,5,Low
10711,CE,4,Female,96,33,8,2,3.7,2,5.81,10,59,5.7,75,60,Positive,1,2.9,5,4,Medium
10712,EEE,2,Female,82,3,2,10,7.9,5,5.82,5,16,6.2,54,57,Positive,5,11.7,5,5,Medium
10713,ME,1,Female,47,21,9,5,8.0,3,5.49,0,36,0.6,84,40,Neutral,5,3.6,2,5,Medium
10714,IT,1,Female,61,6,6,2,3.4,3,8.28,2,40,3.2,46,88,Positive,7,3.5,5,1,Medium
10715,EEE,3,Male,84,39,3,1,3.0,8,6.78,5,5,4.2,99,94,Neutral,3,2.3,5,2,Medium
10716,IT,3,Female,84,8,7,3,6.5,8,6.52,7,18,3.9,77,69,Neutral,1,9.9,5,3,Low
10717,CSE,2,Male,62,23,8,4,4.6,5,8.65,6,51,2.5,63,44,Neutral,6,10.7,1,3,Medium
10718,CSE,1,Male,90,37,2,9,5.1,1,9.6,2,45,6.6,65,70,Neutral,5,9.7,5,3,Medium
10719,CSE,4,Female,89,30,8,9,7.4,2,9.15,6,36,0.8,88,86,Neutral,7,8.1,3,4,Low
10720,ECE,1,Female,55,18,1,2,4.0,4,9.05,4,9,0.2,65,78,Positive,6,2.3,5,4,Medium
10721,IT,4,Male,48,8,8,6,6.0,4,7.3,7,56,5.0,90,50,Negative,7,6.9,5,2,Medium
10722,CSE,3,Female,99,14,2,1,3.5,6,8.28,8,52,2.2,89,82,Negative,1,0.2,3,1,Medium
10723,CSE,1,Female,67,1,8,6,5.8,10,5.46,10,38,5.7,54,44,Positive,4,0.3,2,4,Medium
10724,CSE,3,Female,64,15,3,1,6.1,8,9.3,2,21,0.2,61,73,Positive,1,5.7,1,4,Medium
10725,ECE,3,Female,92,27,10,9,3.6,4,8.12,0,54,6.5,69,48,Negative,5,0.1,4,4,Medium
10726,EEE,1,Female,74,29,6,7,3.0,3,9.41,10,47,3.7,52,100,Neutral,6,5.0,5,5,Low
10727,ME,3,Male,88,30,1,4,4.0,8,5.54,9,60,0.6,51,78,Negative,4,1.2,5,4,High
10728,ECE,4,Male,66,0,1,3,8.5,2,5.3,1,38,9.3,57,96,Neutral,4,6.4,1,3,Medium
10729,CE,1,Female,79,12,2,1,3.3,10,6.79,10,13,3.0,49,82,Neutral,6,8.2,3,2,Medium
10730,IT,1,Female,86,16,3,10,4.7,5,7.89,2,2,3.5,80,70,Positive,4,2.9,4,3,Medium
10731,CE,4,Female,94,27,10,4,7.0,9,5.29,9,31,0.7,72,53,Negative,4,3.9,3,1,Medium
10732,IT,4,Female,79,40,2,1,4.5,5,9.87,8,46,3.2,87,53,Neutral,4,10.7,1,1,Medium
10733,CE,3,Male,80,32,4,8,6.7,3,7.88,6,19,2.0,50,53,Negative,2,4.2,3,4,Medium
10734,CSE,3,Female,60,5,4,7,3.6,9,5.3,3,25,7.3,55,44,Negative,0,5.4,1,3,Medium
10735,CE,4,Male,96,6,6,4,6.5,7,9.7,3,33,9.2,86,85,Negative,3,7.9,2,3,Low
10736,ME,3,Male,46,30,10,5,5.8,6,8.12,3,14,7.0,86,81,Neutral,6,8.5,3,5,Low
10737,IT,3,Male,73,39,1,4,6.9,6,8.21,6,34,7.4,92,73,Neutral,6,9.0,5,4,Medium
10738,ECE,3,Female,55,0,10,3,6.8,5,9.7,9,13,5.9,94,47,Neutral,8,8.9,1,5,Low
10739,EEE,1,Female,49,9,1,5,3.5,8,8.82,9,41,9.6,70,100,Neutral,4,9.7,2,5,Medium
10740,CSE,1,Female,62,3,4,10,5.9,8,9.95,10,11,7.4,76,66,Negative,8,1.0,1,2,High
10741,CSE,2,Male,40,34,10,1,4.3,4,6.99,0,8,4.3,82,81,Neutral,1,5.4,1,4,Low
10742,ECE,4,Male,40,28,8,6,3.7,5,8.2,5,46,2.0,51,92,Positive,6,9.4,1,2,Medium
10743,EEE,2,Female,79,30,9,6,5.9,4,8.01,2,51,0.3,97,59,Positive,5,6.6,1,1,Low
10744,ME,3,Male,80,32,6,7,3.6,6,8.38,10,50,2.1,100,45,Neutral,7,8.3,5,5,Low
10745,EEE,3,Male,52,13,1,7,7.2,5,9.69,8,41,4.6,57,88,Neutral,1,1.7,2,4,Medium
10746,EEE,4,Male,97,34,1,5,3.5,10,6.85,0,22,9.5,93,56,Neutral,5,4.8,4,4,Medium
10747,IT,2,Female,83,40,2,4,6.3,6,9.28,8,55,0.5,41,48,Positive,1,2.8,1,1,Medium
10748,ECE,1,Female,81,39,10,7,3.4,9,6.88,10,36,2.7,99,83,Positive,0,9.6,4,5,Low
10749,EEE,4,Male,91,17,3,6,4.8,6,7.28,2,33,3.7,100,85,Neutral,2,1.2,4,2,Medium
10750,CSE,2,Female,81,12,6,9,6.0,9,5.24,3,32,4.1,49,40,Neutral,4,1.5,5,3,Medium
10751,CE,2,Male,90,28,1,3,5.3,2,9.65,7,36,5.6,41,88,Neutral,6,1.2,2,4,Low
10752,CSE,1,Male,91,8,7,1,6.0,7,9.01,3,39,2.0,93,65,Positive,8,8.7,3,2,Low
10753,EEE,1,Male,53,9,8,2,6.1,3,8.7,8,24,8.4,97,95,Neutral,7,1.0,3,1,Medium
10754,ME,1,Male,46,33,1,7,8.8,6,6.97,0,18,2.1,40,82,Negative,5,0.1,5,4,Medium
10755,ECE,4,Male,65,20,6,4,7.2,8,6.51,8,56,0.1,85,53,Positive,3,2.7,4,2,Medium
10756,ME,3,Male,49,24,1,10,6.6,3,9.02,10,17,6.3,95,74,Negative,1,4.3,3,5,High
10757,EEE,1,Female,86,37,1,4,7.6,10,6.39,6,6,8.4,43,97,Negative,1,4.0,2,5,Medium
10758,ECE,3,Female,46,9,3,6,8.5,4,6.27,8,22,3.1,84,99,Negative,7,0.0,2,3,High
10759,ECE,3,Male,85,23,7,6,3.4,7,7.27,2,25,4.0,94,67,Neutral,5,5.8,2,1,Low
